split,scenario_id,source_file,scenario_type,window_id,window_size,start_idx,end_idx,start_time_s,end_time_s,label_col,y_true,V_N9_t-23,V_N9_t-22,V_N9_t-21,V_N9_t-20,V_N9_t-19,V_N9_t-18,V_N9_t-17,V_N9_t-16,V_N9_t-15,V_N9_t-14,V_N9_t-13,V_N9_t-12,V_N9_t-11,V_N9_t-10,V_N9_t-9,V_N9_t-8,V_N9_t-7,V_N9_t-6,V_N9_t-5,V_N9_t-4,V_N9_t-3,V_N9_t-2,V_N9_t-1,V_N9_t-0
train,29,data_29.csv,onset_leak,29_77_100,24,77,100,46200,60000,leak_binary,1,72.298,66.842,66.842,66.842,66.842,66.842,66.842,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562
train,29,data_29.csv,onset_leak,29_78_101,24,78,101,46800,60600,leak_binary,1,66.842,66.842,66.842,66.842,66.842,66.842,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562
train,29,data_29.csv,onset_leak,29_79_102,24,79,102,47400,61200,leak_binary,1,66.842,66.842,66.842,66.842,66.842,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694
train,29,data_29.csv,onset_leak,29_80_103,24,80,103,48000,61800,leak_binary,1,66.842,66.842,66.842,66.842,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694
train,29,data_29.csv,onset_leak,29_81_104,24,81,104,48600,62400,leak_binary,1,66.842,66.842,66.842,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694
train,29,data_29.csv,onset_leak,29_82_105,24,82,105,49200,63000,leak_binary,1,66.842,66.842,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694
train,29,data_29.csv,onset_leak,29_83_106,24,83,106,49800,63600,leak_binary,1,66.842,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694
train,29,data_29.csv,onset_leak,29_84_107,24,84,107,50400,64200,leak_binary,1,64.5,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694
train,29,data_29.csv,onset_leak,29_85_108,24,85,108,51000,64800,leak_binary,1,64.5,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5
train,29,data_29.csv,onset_leak,29_86_109,24,86,109,51600,65400,leak_binary,1,64.5,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5
train,29,data_29.csv,onset_leak,29_87_110,24,87,110,52200,66000,leak_binary,1,64.5,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5
train,29,data_29.csv,onset_leak,29_88_111,24,88,111,52800,66600,leak_binary,1,64.5,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5
train,29,data_29.csv,onset_leak,29_89_112,24,89,112,53400,67200,leak_binary,1,64.5,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5
train,29,data_29.csv,onset_leak,29_90_113,24,90,113,54000,67800,leak_binary,1,67.398,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5
train,29,data_29.csv,onset_leak,29_91_114,24,91,114,54600,68400,leak_binary,1,67.398,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22
train,29,data_29.csv,onset_leak,29_92_115,24,92,115,55200,69000,leak_binary,1,67.398,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22
train,29,data_29.csv,onset_leak,29_93_116,24,93,116,55800,69600,leak_binary,1,67.398,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22
train,29,data_29.csv,onset_leak,29_94_117,24,94,117,56400,70200,leak_binary,1,67.398,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22
train,29,data_29.csv,onset_leak,29_95_118,24,95,118,57000,70800,leak_binary,1,67.398,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22
train,29,data_29.csv,onset_leak,29_96_119,24,96,119,57600,71400,leak_binary,1,74.562,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22
train,29,data_29.csv,onset_leak,29_97_120,24,97,120,58200,72000,leak_binary,1,74.562,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0
train,29,data_29.csv,onset_leak,29_98_121,24,98,121,58800,72600,leak_binary,1,74.562,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0
train,29,data_29.csv,onset_leak,29_99_122,24,99,122,59400,73200,leak_binary,1,74.562,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0
train,29,data_29.csv,onset_leak,29_100_123,24,100,123,60000,73800,leak_binary,1,74.562,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0
train,29,data_29.csv,onset_leak,29_101_124,24,101,124,60600,74400,leak_binary,1,74.562,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0
train,29,data_29.csv,onset_leak,29_102_125,24,102,125,61200,75000,leak_binary,1,83.694,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0
train,29,data_29.csv,onset_leak,29_103_126,24,103,126,61800,75600,leak_binary,1,83.694,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3
train,29,data_29.csv,onset_leak,29_104_127,24,104,127,62400,76200,leak_binary,1,83.694,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3
train,29,data_29.csv,onset_leak,29_105_128,24,105,128,63000,76800,leak_binary,1,83.694,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3
train,29,data_29.csv,onset_leak,29_106_129,24,106,129,63600,77400,leak_binary,1,83.694,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3
train,29,data_29.csv,onset_leak,29_107_130,24,107,130,64200,78000,leak_binary,1,83.694,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3
train,29,data_29.csv,onset_leak,29_108_131,24,108,131,64800,78600,leak_binary,1,92.5,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3
train,29,data_29.csv,onset_leak,29_109_132,24,109,132,65400,79200,leak_binary,1,92.5,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6
train,29,data_29.csv,onset_leak,29_110_133,24,110,133,66000,79800,leak_binary,1,92.5,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6
train,29,data_29.csv,onset_leak,29_111_134,24,111,134,66600,80400,leak_binary,1,92.5,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6
train,29,data_29.csv,onset_leak,29_112_135,24,112,135,67200,81000,leak_binary,1,92.5,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6
train,29,data_29.csv,onset_leak,29_113_136,24,113,136,67800,81600,leak_binary,1,92.5,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6
train,29,data_29.csv,onset_leak,29_114_137,24,114,137,68400,82200,leak_binary,1,103.22,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6
train,29,data_29.csv,onset_leak,29_115_138,24,115,138,69000,82800,leak_binary,1,103.22,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6,47.0
train,29,data_29.csv,onset_leak,29_116_139,24,116,139,69600,83400,leak_binary,1,103.22,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6,47.0,47.0
train,29,data_29.csv,onset_leak,29_117_140,24,117,140,70200,84000,leak_binary,1,103.22,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6,47.0,47.0,47.0
train,29,data_29.csv,onset_leak,29_118_141,24,118,141,70800,84600,leak_binary,1,103.22,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6,47.0,47.0,47.0,47.0
train,29,data_29.csv,onset_leak,29_119_142,24,119,142,71400,85200,leak_binary,1,103.22,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6,47.0,47.0,47.0,47.0,47.0
train,29,data_29.csv,onset_leak,29_120_143,24,120,143,72000,85800,leak_binary,1,110.0,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6,47.0,47.0,47.0,47.0,47.0,47.0
train,29,data_29.csv,onset_leak,29_121_144,24,121,144,72600,86400,leak_binary,1,110.0,110.0,110.0,110.0,110.0,102.3,102.3,102.3,102.3,102.3,102.3,80.6,80.6,80.6,80.6,80.6,80.6,47.0,47.0,47.0,47.0,47.0,47.0,7.0
train,31,data_31.csv,persistent_leak,31_0_23,24,0,23,0,13800,leak_binary,1,49.5,49.5,49.5,49.5,49.5,49.5,46.38,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218
train,31,data_31.csv,persistent_leak,31_1_24,24,1,24,600,14400,leak_binary,1,49.5,49.5,49.5,49.5,49.5,46.38,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5
train,31,data_31.csv,persistent_leak,31_2_25,24,2,25,1200,15000,leak_binary,1,49.5,49.5,49.5,49.5,46.38,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5
train,31,data_31.csv,persistent_leak,31_3_26,24,3,26,1800,15600,leak_binary,1,49.5,49.5,49.5,46.38,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5
train,31,data_31.csv,persistent_leak,31_4_27,24,4,27,2400,16200,leak_binary,1,49.5,49.5,46.38,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5
train,31,data_31.csv,persistent_leak,31_5_28,24,5,28,3000,16800,leak_binary,1,49.5,46.38,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5
train,31,data_31.csv,persistent_leak,31_6_29,24,6,29,3600,17400,leak_binary,1,46.38,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5
train,31,data_31.csv,persistent_leak,31_7_30,24,7,30,4200,18000,leak_binary,1,46.38,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37
train,31,data_31.csv,persistent_leak,31_8_31,24,8,31,4800,18600,leak_binary,1,46.38,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37
train,31,data_31.csv,persistent_leak,31_9_32,24,9,32,5400,19200,leak_binary,1,46.38,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37
train,31,data_31.csv,persistent_leak,31_10_33,24,10,33,6000,19800,leak_binary,1,46.38,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37
train,31,data_31.csv,persistent_leak,31_11_34,24,11,34,6600,20400,leak_binary,1,46.38,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37
train,31,data_31.csv,persistent_leak,31_12_35,24,12,35,7200,21000,leak_binary,1,43.06,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37
train,31,data_31.csv,persistent_leak,31_13_36,24,13,36,7800,21600,leak_binary,1,43.065,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518
train,31,data_31.csv,persistent_leak,31_14_37,24,14,37,8400,22200,leak_binary,1,43.06,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518
train,31,data_31.csv,persistent_leak,31_15_38,24,15,38,9000,22800,leak_binary,1,43.069,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518
train,31,data_31.csv,persistent_leak,31_16_39,24,16,39,9600,23400,leak_binary,1,43.06,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518
train,31,data_31.csv,persistent_leak,31_17_40,24,17,40,10200,24000,leak_binary,1,43.068,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518
train,31,data_31.csv,persistent_leak,31_18_41,24,18,41,10800,24600,leak_binary,1,42.21,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518
train,31,data_31.csv,persistent_leak,31_19_42,24,19,42,11400,25200,leak_binary,1,42.216,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0
train,31,data_31.csv,persistent_leak,31_20_43,24,20,43,12000,25800,leak_binary,1,42.21,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0
train,31,data_31.csv,persistent_leak,31_21_44,24,21,44,12600,26400,leak_binary,1,42.218,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0
train,31,data_31.csv,persistent_leak,31_22_45,24,22,45,13200,27000,leak_binary,1,42.21,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0
train,31,data_31.csv,persistent_leak,31_23_46,24,23,46,13800,27600,leak_binary,1,42.218,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0
train,31,data_31.csv,persistent_leak,31_24_47,24,24,47,14400,28200,leak_binary,1,49.5,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0
train,31,data_31.csv,persistent_leak,31_25_48,24,25,48,15000,28800,leak_binary,1,49.5,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472
train,31,data_31.csv,persistent_leak,31_26_49,24,26,49,15600,29400,leak_binary,1,49.5,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472
train,31,data_31.csv,persistent_leak,31_27_50,24,27,50,16200,30000,leak_binary,1,49.5,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472
train,31,data_31.csv,persistent_leak,31_28_51,24,28,51,16800,30600,leak_binary,1,49.5,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472
train,31,data_31.csv,persistent_leak,31_29_52,24,29,52,17400,31200,leak_binary,1,49.5,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472
train,31,data_31.csv,persistent_leak,31_30_53,24,30,53,18000,31800,leak_binary,1,58.37,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472
train,31,data_31.csv,persistent_leak,31_31_54,24,31,54,18600,32400,leak_binary,1,58.37,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424
train,31,data_31.csv,persistent_leak,31_32_55,24,32,55,19200,33000,leak_binary,1,58.37,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424
train,31,data_31.csv,persistent_leak,31_33_56,24,33,56,19800,33600,leak_binary,1,58.37,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424
train,31,data_31.csv,persistent_leak,31_34_57,24,34,57,20400,34200,leak_binary,1,58.37,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424
train,31,data_31.csv,persistent_leak,31_35_58,24,35,58,21000,34800,leak_binary,1,58.37,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424
train,31,data_31.csv,persistent_leak,31_36_59,24,36,59,21600,35400,leak_binary,1,64.518,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424
train,31,data_31.csv,persistent_leak,31_37_60,24,37,60,22200,36000,leak_binary,1,64.518,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662
train,31,data_31.csv,persistent_leak,31_38_61,24,38,61,22800,36600,leak_binary,1,64.518,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662
train,31,data_31.csv,persistent_leak,31_39_62,24,39,62,23400,37200,leak_binary,1,64.518,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662
train,31,data_31.csv,persistent_leak,31_40_63,24,40,63,24000,37800,leak_binary,1,64.518,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662
train,31,data_31.csv,persistent_leak,31_41_64,24,41,64,24600,38400,leak_binary,1,64.518,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662
train,31,data_31.csv,persistent_leak,31_42_65,24,42,65,25200,39000,leak_binary,1,71.0,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662
train,31,data_31.csv,persistent_leak,31_43_66,24,43,66,25800,39600,leak_binary,1,71.0,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0
train,31,data_31.csv,persistent_leak,31_44_67,24,44,67,26400,40200,leak_binary,1,71.0,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0
train,31,data_31.csv,persistent_leak,31_45_68,24,45,68,27000,40800,leak_binary,1,71.0,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0
train,31,data_31.csv,persistent_leak,31_46_69,24,46,69,27600,41400,leak_binary,1,71.0,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0,81.0
train,31,data_31.csv,persistent_leak,31_47_70,24,47,70,28200,42000,leak_binary,1,71.0,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0,81.0,81.0
train,31,data_31.csv,persistent_leak,31_48_71,24,48,71,28800,42600,leak_binary,1,80.472,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0,81.0,81.0,81.0
train,31,data_31.csv,persistent_leak,31_49_72,24,49,72,29400,43200,leak_binary,1,80.472,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0,81.0,81.0,81.0,94.052
train,31,data_31.csv,persistent_leak,31_50_73,24,50,73,30000,43800,leak_binary,1,80.472,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0,81.0,81.0,81.0,94.052,94.052
train,31,data_31.csv,persistent_leak,31_51_74,24,51,74,30600,44400,leak_binary,1,80.472,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0,81.0,81.0,81.0,94.052,94.052,94.052
train,31,data_31.csv,persistent_leak,31_52_75,24,52,75,31200,45000,leak_binary,1,80.472,80.472,75.424,75.424,75.424,75.424,75.424,75.424,76.662,76.662,76.662,76.662,76.662,76.662,81.0,81.0,81.0,81.0,81.0,81.0,94.052,94.052,94.052,94.052
