split,scenario_id,source_file,scenario_type,window_id,window_size,start_idx,end_idx,start_time_s,end_time_s,label_col,y_true,V_N2_t-23,V_N2_t-22,V_N2_t-21,V_N2_t-20,V_N2_t-19,V_N2_t-18,V_N2_t-17,V_N2_t-16,V_N2_t-15,V_N2_t-14,V_N2_t-13,V_N2_t-12,V_N2_t-11,V_N2_t-10,V_N2_t-9,V_N2_t-8,V_N2_t-7,V_N2_t-6,V_N2_t-5,V_N2_t-4,V_N2_t-3,V_N2_t-2,V_N2_t-1,V_N2_t-0
train,33,data_33.csv,persistent_leak,33_40_63,24,40,63,24000,37800,leak_downstream_N2,1,77.018,77.018,92.0,92.0,92.0,92.0,92.0,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05
train,33,data_33.csv,persistent_leak,33_41_64,24,41,64,24600,38400,leak_downstream_N2,1,77.018,92.0,92.0,92.0,92.0,92.0,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05
train,33,data_33.csv,persistent_leak,33_42_65,24,42,65,25200,39000,leak_downstream_N2,1,92.0,92.0,92.0,92.0,92.0,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05
train,33,data_33.csv,persistent_leak,33_43_66,24,43,66,25800,39600,leak_downstream_N2,1,92.0,92.0,92.0,92.0,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0
train,33,data_33.csv,persistent_leak,33_44_67,24,44,67,26400,40200,leak_downstream_N2,1,92.0,92.0,92.0,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0
train,33,data_33.csv,persistent_leak,33_45_68,24,45,68,27000,40800,leak_downstream_N2,1,92.0,92.0,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0
train,33,data_33.csv,persistent_leak,33_46_69,24,46,69,27600,41400,leak_downstream_N2,1,92.0,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0
train,33,data_33.csv,persistent_leak,33_47_70,24,47,70,28200,42000,leak_downstream_N2,1,92.0,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0
train,33,data_33.csv,persistent_leak,33_48_71,24,48,71,28800,42600,leak_downstream_N2,1,106.97,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0
train,33,data_33.csv,persistent_leak,33_49_72,24,49,72,29400,43200,leak_downstream_N2,1,106.97,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61
train,33,data_33.csv,persistent_leak,33_50_73,24,50,73,30000,43800,leak_downstream_N2,1,106.97,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61
train,33,data_33.csv,persistent_leak,33_51_74,24,51,74,30600,44400,leak_downstream_N2,1,106.97,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61
train,33,data_33.csv,persistent_leak,33_52_75,24,52,75,31200,45000,leak_downstream_N2,1,106.97,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61
train,33,data_33.csv,persistent_leak,33_53_76,24,53,76,31800,45600,leak_downstream_N2,1,106.97,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61
train,33,data_33.csv,persistent_leak,33_54_77,24,54,77,32400,46200,leak_downstream_N2,1,113.53,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61
train,33,data_33.csv,persistent_leak,33_55_78,24,55,78,33000,46800,leak_downstream_N2,1,113.53,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78
train,33,data_33.csv,persistent_leak,33_56_79,24,56,79,33600,47400,leak_downstream_N2,1,113.53,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78
train,33,data_33.csv,persistent_leak,33_57_80,24,57,80,34200,48000,leak_downstream_N2,1,113.53,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78
train,33,data_33.csv,persistent_leak,33_58_81,24,58,81,34800,48600,leak_downstream_N2,1,113.53,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78
train,33,data_33.csv,persistent_leak,33_59_82,24,59,82,35400,49200,leak_downstream_N2,1,113.53,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78
train,33,data_33.csv,persistent_leak,33_60_83,24,60,83,36000,49800,leak_downstream_N2,1,129.05,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78
train,33,data_33.csv,persistent_leak,33_61_84,24,61,84,36600,50400,leak_downstream_N2,1,129.05,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5
train,33,data_33.csv,persistent_leak,33_62_85,24,62,85,37200,51000,leak_downstream_N2,1,129.05,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5
train,33,data_33.csv,persistent_leak,33_63_86,24,63,86,37800,51600,leak_downstream_N2,1,129.05,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5
train,33,data_33.csv,persistent_leak,33_64_87,24,64,87,38400,52200,leak_downstream_N2,1,129.05,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5
train,33,data_33.csv,persistent_leak,33_65_88,24,65,88,39000,52800,leak_downstream_N2,1,129.05,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5
train,33,data_33.csv,persistent_leak,33_66_89,24,66,89,39600,53400,leak_downstream_N2,1,151.0,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5
train,33,data_33.csv,persistent_leak,33_67_90,24,67,90,40200,54000,leak_downstream_N2,1,151.0,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9
train,33,data_33.csv,persistent_leak,33_68_91,24,68,91,40800,54600,leak_downstream_N2,1,151.0,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9
train,33,data_33.csv,persistent_leak,33_69_92,24,69,92,41400,55200,leak_downstream_N2,1,151.0,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9
train,33,data_33.csv,persistent_leak,33_70_93,24,70,93,42000,55800,leak_downstream_N2,1,151.0,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9
train,33,data_33.csv,persistent_leak,33_71_94,24,71,94,42600,56400,leak_downstream_N2,1,151.0,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9
train,33,data_33.csv,persistent_leak,33_72_95,24,72,95,43200,57000,leak_downstream_N2,1,158.61,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9
train,33,data_33.csv,persistent_leak,33_73_96,24,73,96,43800,57600,leak_downstream_N2,1,158.61,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72
train,33,data_33.csv,persistent_leak,33_74_97,24,74,97,44400,58200,leak_downstream_N2,1,158.61,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72
train,33,data_33.csv,persistent_leak,33_75_98,24,75,98,45000,58800,leak_downstream_N2,1,158.61,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72
train,33,data_33.csv,persistent_leak,33_76_99,24,76,99,45600,59400,leak_downstream_N2,1,158.61,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72
train,33,data_33.csv,persistent_leak,33_77_100,24,77,100,46200,60000,leak_downstream_N2,1,158.61,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72
train,33,data_33.csv,persistent_leak,33_78_101,24,78,101,46800,60600,leak_downstream_N2,1,152.78,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72
train,33,data_33.csv,persistent_leak,33_79_102,24,79,102,47400,61200,leak_downstream_N2,1,152.78,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19
train,33,data_33.csv,persistent_leak,33_80_103,24,80,103,48000,61800,leak_downstream_N2,1,152.78,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19
train,33,data_33.csv,persistent_leak,33_81_104,24,81,104,48600,62400,leak_downstream_N2,1,152.78,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19
train,33,data_33.csv,persistent_leak,33_82_105,24,82,105,49200,63000,leak_downstream_N2,1,152.78,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19
train,33,data_33.csv,persistent_leak,33_83_106,24,83,106,49800,63600,leak_downstream_N2,1,152.78,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19
train,33,data_33.csv,persistent_leak,33_84_107,24,84,107,50400,64200,leak_downstream_N2,1,134.5,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19
train,33,data_33.csv,persistent_leak,33_85_108,24,85,108,51000,64800,leak_downstream_N2,1,134.5,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2
train,33,data_33.csv,persistent_leak,33_86_109,24,86,109,51600,65400,leak_downstream_N2,1,134.5,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2
train,33,data_33.csv,persistent_leak,33_87_110,24,87,110,52200,66000,leak_downstream_N2,1,134.5,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2
train,33,data_33.csv,persistent_leak,33_88_111,24,88,111,52800,66600,leak_downstream_N2,1,134.5,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2
train,33,data_33.csv,persistent_leak,33_89_112,24,89,112,53400,67200,leak_downstream_N2,1,134.5,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2
train,33,data_33.csv,persistent_leak,33_90_113,24,90,113,54000,67800,leak_downstream_N2,1,120.9,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2
train,33,data_33.csv,persistent_leak,33_91_114,24,91,114,54600,68400,leak_downstream_N2,1,120.9,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0
train,33,data_33.csv,persistent_leak,33_92_115,24,92,115,55200,69000,leak_downstream_N2,1,120.9,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0
train,33,data_33.csv,persistent_leak,33_93_116,24,93,116,55800,69600,leak_downstream_N2,1,120.9,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0
train,33,data_33.csv,persistent_leak,33_94_117,24,94,117,56400,70200,leak_downstream_N2,1,120.9,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0
train,33,data_33.csv,persistent_leak,33_95_118,24,95,118,57000,70800,leak_downstream_N2,1,120.9,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0
train,33,data_33.csv,persistent_leak,33_96_119,24,96,119,57600,71400,leak_downstream_N2,1,117.72,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0
train,33,data_33.csv,persistent_leak,33_97_120,24,97,120,58200,72000,leak_downstream_N2,1,117.72,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5
train,33,data_33.csv,persistent_leak,33_98_121,24,98,121,58800,72600,leak_downstream_N2,1,117.72,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5
train,33,data_33.csv,persistent_leak,33_99_122,24,99,122,59400,73200,leak_downstream_N2,1,117.72,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5
train,33,data_33.csv,persistent_leak,33_100_123,24,100,123,60000,73800,leak_downstream_N2,1,117.72,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5
train,33,data_33.csv,persistent_leak,33_101_124,24,101,124,60600,74400,leak_downstream_N2,1,117.72,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5
train,33,data_33.csv,persistent_leak,33_102_125,24,102,125,61200,75000,leak_downstream_N2,1,118.19,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5
train,33,data_33.csv,persistent_leak,33_103_126,24,103,126,61800,75600,leak_downstream_N2,1,118.19,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48
train,33,data_33.csv,persistent_leak,33_104_127,24,104,127,62400,76200,leak_downstream_N2,1,118.19,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48
train,33,data_33.csv,persistent_leak,33_105_128,24,105,128,63000,76800,leak_downstream_N2,1,118.19,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48
train,33,data_33.csv,persistent_leak,33_106_129,24,106,129,63600,77400,leak_downstream_N2,1,118.19,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48
train,33,data_33.csv,persistent_leak,33_107_130,24,107,130,64200,78000,leak_downstream_N2,1,118.19,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48
train,33,data_33.csv,persistent_leak,33_108_131,24,108,131,64800,78600,leak_downstream_N2,1,131.2,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48
train,33,data_33.csv,persistent_leak,33_109_132,24,109,132,65400,79200,leak_downstream_N2,1,131.2,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213
train,33,data_33.csv,persistent_leak,33_110_133,24,110,133,66000,79800,leak_downstream_N2,1,131.2,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213
train,33,data_33.csv,persistent_leak,33_111_134,24,111,134,66600,80400,leak_downstream_N2,1,131.2,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213
train,33,data_33.csv,persistent_leak,33_112_135,24,112,135,67200,81000,leak_downstream_N2,1,131.2,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213
train,33,data_33.csv,persistent_leak,33_113_136,24,113,136,67800,81600,leak_downstream_N2,1,131.2,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213
train,33,data_33.csv,persistent_leak,33_114_137,24,114,137,68400,82200,leak_downstream_N2,1,125.0,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213
train,33,data_33.csv,persistent_leak,33_115_138,24,115,138,69000,82800,leak_downstream_N2,1,125.0,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213,73.5
train,33,data_33.csv,persistent_leak,33_116_139,24,116,139,69600,83400,leak_downstream_N2,1,125.0,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213,73.5,73.5
train,33,data_33.csv,persistent_leak,33_117_140,24,117,140,70200,84000,leak_downstream_N2,1,125.0,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213,73.5,73.5,73.5
train,33,data_33.csv,persistent_leak,33_118_141,24,118,141,70800,84600,leak_downstream_N2,1,125.0,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213,73.5,73.5,73.5,73.5
train,33,data_33.csv,persistent_leak,33_119_142,24,119,142,71400,85200,leak_downstream_N2,1,125.0,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213,73.5,73.5,73.5,73.5,73.5
train,33,data_33.csv,persistent_leak,33_120_143,24,120,143,72000,85800,leak_downstream_N2,1,110.5,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213,73.5,73.5,73.5,73.5,73.5,73.5
train,33,data_33.csv,persistent_leak,33_121_144,24,121,144,72600,86400,leak_downstream_N2,1,110.5,110.5,110.5,110.5,110.5,111.48,111.48,111.48,111.48,111.48,111.48,95.213,95.213,95.213,95.213,95.213,95.213,73.5,73.5,73.5,73.5,73.5,73.5,68.5
train,35,data_35.csv,persistent_leak,35_0_23,24,0,23,0,13800,leak_downstream_N2,1,62.5,62.5,62.5,62.5,62.5,62.5,58.065,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141
train,35,data_35.csv,persistent_leak,35_1_24,24,1,24,600,14400,leak_downstream_N2,1,62.5,62.5,62.5,62.5,62.5,58.065,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013
train,35,data_35.csv,persistent_leak,35_2_25,24,2,25,1200,15000,leak_downstream_N2,1,62.5,62.5,62.5,62.5,58.065,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013
train,35,data_35.csv,persistent_leak,35_3_26,24,3,26,1800,15600,leak_downstream_N2,1,62.5,62.5,62.5,58.065,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013
train,35,data_35.csv,persistent_leak,35_4_27,24,4,27,2400,16200,leak_downstream_N2,1,62.5,62.5,58.065,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013
train,35,data_35.csv,persistent_leak,35_5_28,24,5,28,3000,16800,leak_downstream_N2,1,62.5,58.065,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013
train,35,data_35.csv,persistent_leak,35_6_29,24,6,29,3600,17400,leak_downstream_N2,1,58.065,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013,73.013
train,35,data_35.csv,persistent_leak,35_7_30,24,7,30,4200,18000,leak_downstream_N2,1,58.065,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013,73.013,89.289
train,35,data_35.csv,persistent_leak,35_8_31,24,8,31,4800,18600,leak_downstream_N2,1,58.065,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013,73.013,89.289,89.289
train,35,data_35.csv,persistent_leak,35_9_32,24,9,32,5400,19200,leak_downstream_N2,1,58.065,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013,73.013,89.289,89.289,89.289
train,35,data_35.csv,persistent_leak,35_10_33,24,10,33,6000,19800,leak_downstream_N2,1,58.065,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013,73.013,89.289,89.289,89.289,89.289
train,35,data_35.csv,persistent_leak,35_11_34,24,11,34,6600,20400,leak_downstream_N2,1,58.065,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013,73.013,89.289,89.289,89.289,89.289,89.289
train,35,data_35.csv,persistent_leak,35_12_35,24,12,35,7200,21000,leak_downstream_N2,1,56.39,56.39,56.382,56.389,56.382,56.386,57.138,57.137,57.137,57.136,57.138,57.141,73.013,73.013,73.013,73.013,73.013,73.013,89.289,89.289,89.289,89.289,89.289,89.289
